,session,code,group,id_in_group,round,arrival,choice,certainty,bonus,strategy,simple,cutoff,fault,payoff
655,skcucks5,nqj339em,11,2,30,8.4,0.0,0.5,-1.39,Found the limit for there the co worker would go to the office and then based my choices on that. Basically at 8.30 you don't know if the co worker will arrive at 8.20 and go the the canteen or 8.40 and thus go to the office. The same goes for arriving at 8.40. The rest of the answers were trivial after discovering this.,1.0,8.3,,10.279999999999998
656,skcucks5,fzi7n2cn,12,1,1,8.3,1.0,0.5,-0.69,,,,,15.95
657,skcucks5,3nyzsmpe,12,2,1,8.2,1.0,0.99,-0.01,,,,,6.299999999999997
658,skcucks5,fzi7n2cn,12,1,2,8.5,1.0,0.625,-0.47,,,,,15.95
659,skcucks5,3nyzsmpe,12,2,2,8.4,1.0,0.99,-0.01,,,,,6.299999999999997
660,skcucks5,fzi7n2cn,12,1,3,8.1,1.0,0.99,-0.01,,,,,15.95
661,skcucks5,3nyzsmpe,12,2,3,8.0,1.0,0.99,-0.01,,,,,6.299999999999997
662,skcucks5,fzi7n2cn,12,1,4,8.4,1.0,0.75,-0.29,,,,,15.95
663,skcucks5,3nyzsmpe,12,2,4,8.5,1.0,0.875,-0.13,,,,,6.299999999999997
664,skcucks5,fzi7n2cn,12,1,5,8.2,1.0,0.99,-0.01,,,,,15.95
665,skcucks5,3nyzsmpe,12,2,5,8.1,1.0,0.99,-0.01,,,,,6.299999999999997
666,skcucks5,fzi7n2cn,12,1,6,8.2,1.0,0.99,-0.01,,,,,15.95
667,skcucks5,3nyzsmpe,12,2,6,8.1,1.0,0.99,-0.01,,,,,6.299999999999997
668,skcucks5,fzi7n2cn,12,1,7,8.1,1.0,0.99,-0.01,,,,,15.95
669,skcucks5,3nyzsmpe,12,2,7,8.0,1.0,0.99,-0.01,,,,,6.299999999999997
670,skcucks5,fzi7n2cn,12,1,8,9.0,0.0,0.75,-2.77,,,,,15.95
671,skcucks5,3nyzsmpe,12,2,8,8.5,1.0,0.875,-4.16,,,,,6.299999999999997
672,skcucks5,fzi7n2cn,12,1,9,8.1,1.0,0.99,-0.01,,,,,15.95
673,skcucks5,3nyzsmpe,12,2,9,8.0,1.0,0.99,-0.01,,,,,6.299999999999997
674,skcucks5,fzi7n2cn,12,1,10,8.1,1.0,0.99,-0.01,,,,,15.95
675,skcucks5,3nyzsmpe,12,2,10,8.0,1.0,0.99,-0.01,,,,,6.299999999999997
676,skcucks5,fzi7n2cn,12,1,11,8.2,1.0,0.99,-0.01,,,,,15.95
677,skcucks5,3nyzsmpe,12,2,11,8.1,1.0,0.99,-0.01,,,,,6.299999999999997
678,skcucks5,fzi7n2cn,12,1,12,8.3,1.0,0.99,-0.01,,,,,15.95
679,skcucks5,3nyzsmpe,12,2,12,8.2,1.0,0.99,-0.01,,,,,6.299999999999997
680,skcucks5,fzi7n2cn,12,1,13,8.3,1.0,0.99,-0.01,,,,,15.95
681,skcucks5,3nyzsmpe,12,2,13,8.2,1.0,0.99,-0.01,,,,,6.299999999999997
682,skcucks5,fzi7n2cn,12,1,14,9.0,0.0,0.75,-0.58,,,,,15.95
683,skcucks5,3nyzsmpe,12,2,14,9.1,0.0,0.99,-0.02,,,,,6.299999999999997
684,skcucks5,fzi7n2cn,12,1,15,8.5,0.0,0.625,-1.96,,,,,15.95
685,skcucks5,3nyzsmpe,12,2,15,8.4,1.0,0.875,-4.16,,,,,6.299999999999997
686,skcucks5,fzi7n2cn,12,1,16,8.2,1.0,0.99,-0.01,,,,,15.95
687,skcucks5,3nyzsmpe,12,2,16,8.3,1.0,0.99,-0.01,,,,,6.299999999999997
688,skcucks5,fzi7n2cn,12,1,17,8.2,1.0,0.99,-0.01,,,,,15.95
689,skcucks5,3nyzsmpe,12,2,17,8.3,1.0,0.99,-0.01,,,,,6.299999999999997
690,skcucks5,fzi7n2cn,12,1,18,8.5,0.0,0.5,-1.39,,,,,15.95
691,skcucks5,3nyzsmpe,12,2,18,8.4,1.0,0.99,-9.21,,,,,6.299999999999997
692,skcucks5,fzi7n2cn,12,1,19,9.0,0.0,0.875,-0.27,,,,,15.95
693,skcucks5,3nyzsmpe,12,2,19,9.1,0.0,0.99,-0.02,,,,,6.299999999999997
694,skcucks5,fzi7n2cn,12,1,20,8.2,1.0,0.99,-0.01,,,,,15.95
695,skcucks5,3nyzsmpe,12,2,20,8.1,1.0,0.99,-0.01,,,,,6.299999999999997
696,skcucks5,fzi7n2cn,12,1,21,8.3,1.0,0.99,-0.01,,,,,15.95
697,skcucks5,3nyzsmpe,12,2,21,8.4,1.0,0.99,-0.01,,,,,6.299999999999997
698,skcucks5,fzi7n2cn,12,1,22,9.0,0.0,0.75,-2.77,,,,,15.95
699,skcucks5,3nyzsmpe,12,2,22,8.5,1.0,0.75,-2.77,,,,,6.299999999999997
700,skcucks5,fzi7n2cn,12,1,23,8.4,1.0,0.875,-0.13,,,,,15.95
701,skcucks5,3nyzsmpe,12,2,23,8.3,1.0,0.99,-0.01,,,,,6.299999999999997
702,skcucks5,fzi7n2cn,12,1,24,8.1,1.0,0.99,-0.01,,,,,15.95
703,skcucks5,3nyzsmpe,12,2,24,8.2,1.0,0.99,-0.01,,,,,6.299999999999997
704,skcucks5,fzi7n2cn,12,1,25,8.5,1.0,0.625,-0.47,,,,,15.95
705,skcucks5,3nyzsmpe,12,2,25,8.4,1.0,0.875,-0.13,,,,,6.299999999999997
706,skcucks5,fzi7n2cn,12,1,26,8.2,1.0,0.99,-0.01,,,,,15.95
707,skcucks5,3nyzsmpe,12,2,26,8.3,1.0,0.99,-0.01,,,,,6.299999999999997
708,skcucks5,fzi7n2cn,12,1,27,8.2,1.0,0.99,-0.01,,,,,15.95
709,skcucks5,3nyzsmpe,12,2,27,8.1,1.0,0.99,-0.01,,,,,6.299999999999997
710,skcucks5,fzi7n2cn,12,1,28,8.5,1.0,0.625,-1.96,,,,,15.95
711,skcucks5,3nyzsmpe,12,2,28,9.0,0.0,0.75,-2.77,,,,,6.299999999999997
712,skcucks5,fzi7n2cn,12,1,29,8.3,1.0,0.99,-0.01,,,,,15.95
713,skcucks5,3nyzsmpe,12,2,29,8.4,1.0,0.875,-0.13,,,,,6.299999999999997
714,skcucks5,fzi7n2cn,12,1,30,8.4,1.0,0.875,-0.13,"If I arrived early I would be sure that he would not be in the office so I picked canteen with high certainty. If I arrived late I was very cautious and picked office. However, the other person seemed to pick canteen, so I started taking a risk and picked canteen with low certainty instead.",1.0,8.4,,15.95
715,skcucks5,3nyzsmpe,12,2,30,8.3,1.0,0.99,-0.01,"Always go canteen, unless arrival is 9 or later. Less certain about coworker if arrival at 8:50 or 9:00.",1.0,7.0,,6.299999999999997
740,skcucks5,64fm81ni,14,1,1,8.1,1.0,0.99,-0.01,,,,,2.819999999999993
741,skcucks5,62drd1wd,14,2,1,8.2,1.0,0.99,-0.01,,,,,19.03
742,skcucks5,64fm81ni,14,1,2,9.0,0.0,0.875,-0.27,,,,,2.819999999999993
743,skcucks5,62drd1wd,14,2,2,9.1,0.0,0.99,-0.02,,,,,19.03
744,skcucks5,64fm81ni,14,1,3,9.0,0.0,0.99,-0.02,,,,,2.819999999999993
745,skcucks5,62drd1wd,14,2,3,9.1,0.0,0.99,-0.02,,,,,19.03
746,skcucks5,64fm81ni,14,1,4,9.0,0.0,0.99,-0.02,,,,,2.819999999999993
747,skcucks5,62drd1wd,14,2,4,9.1,0.0,0.99,-0.02,,,,,19.03
748,skcucks5,64fm81ni,14,1,5,8.2,1.0,0.99,-0.01,,,,,2.819999999999993
749,skcucks5,62drd1wd,14,2,5,8.3,1.0,0.99,-0.01,,,,,19.03
750,skcucks5,64fm81ni,14,1,6,9.0,0.0,0.99,-9.21,,,,,2.819999999999993
751,skcucks5,62drd1wd,14,2,6,8.5,1.0,0.5,-1.39,,,,,19.03
752,skcucks5,64fm81ni,14,1,7,8.4,1.0,0.99,-0.01,,,,,2.819999999999993
753,skcucks5,62drd1wd,14,2,7,8.3,1.0,0.99,-0.01,,,,,19.03
754,skcucks5,64fm81ni,14,1,8,8.2,1.0,0.99,-0.01,,,,,2.819999999999993
755,skcucks5,62drd1wd,14,2,8,8.1,1.0,0.99,-0.01,,,,,19.03
756,skcucks5,64fm81ni,14,1,9,8.4,1.0,0.99,-0.01,,,,,2.819999999999993
757,skcucks5,62drd1wd,14,2,9,8.5,1.0,0.5,-0.69,,,,,19.03
758,skcucks5,64fm81ni,14,1,10,8.5,1.0,0.75,-2.77,,,,,2.819999999999993
759,skcucks5,62drd1wd,14,2,10,9.0,0.0,0.5,-1.39,,,,,19.03
760,skcucks5,64fm81ni,14,1,11,8.4,1.0,0.99,-0.01,,,,,2.819999999999993
761,skcucks5,62drd1wd,14,2,11,8.5,1.0,0.75,-0.29,,,,,19.03
762,skcucks5,64fm81ni,14,1,12,9.0,0.0,0.875,-4.16,,,,,2.819999999999993
763,skcucks5,62drd1wd,14,2,12,8.5,1.0,0.75,-2.77,,,,,19.03
764,skcucks5,64fm81ni,14,1,13,8.3,1.0,0.99,-0.01,,,,,2.819999999999993
765,skcucks5,62drd1wd,14,2,13,8.4,1.0,0.99,-0.01,,,,,19.03
766,skcucks5,64fm81ni,14,1,14,9.0,0.0,0.75,-2.77,,,,,2.819999999999993
767,skcucks5,62drd1wd,14,2,14,8.5,1.0,0.5,-1.39,,,,,19.03
768,skcucks5,64fm81ni,14,1,15,8.3,1.0,0.99,-0.01,,,,,2.819999999999993
769,skcucks5,62drd1wd,14,2,15,8.4,1.0,0.99,-0.01,,,,,19.03
770,skcucks5,64fm81ni,14,1,16,8.5,1.0,0.625,-0.47,,,,,2.819999999999993
771,skcucks5,62drd1wd,14,2,16,8.4,1.0,0.99,-0.01,,,,,19.03
772,skcucks5,64fm81ni,14,1,17,8.2,1.0,0.99,-0.01,,,,,2.819999999999993
773,skcucks5,62drd1wd,14,2,17,8.3,1.0,0.99,-0.01,,,,,19.03
774,skcucks5,64fm81ni,14,1,18,8.5,1.0,0.625,-0.47,,,,,2.819999999999993
775,skcucks5,62drd1wd,14,2,18,8.4,1.0,0.99,-0.01,,,,,19.03
776,skcucks5,64fm81ni,14,1,19,8.2,1.0,0.99,-0.01,,,,,2.819999999999993
777,skcucks5,62drd1wd,14,2,19,8.3,1.0,0.99,-0.01,,,,,19.03
778,skcucks5,64fm81ni,14,1,20,8.2,1.0,0.99,-0.01,,,,,2.819999999999993
779,skcucks5,62drd1wd,14,2,20,8.3,1.0,0.99,-0.01,,,,,19.03
780,skcucks5,64fm81ni,14,1,21,8.5,1.0,0.625,-1.96,,,,,2.819999999999993
781,skcucks5,62drd1wd,14,2,21,9.0,0.0,0.5,-1.39,,,,,19.03
782,skcucks5,64fm81ni,14,1,22,9.0,0.0,0.625,-0.94,,,,,2.819999999999993
783,skcucks5,62drd1wd,14,2,22,9.1,0.0,0.99,-0.02,,,,,19.03
784,skcucks5,64fm81ni,14,1,23,8.2,1.0,0.99,-0.01,,,,,2.819999999999993
785,skcucks5,62drd1wd,14,2,23,8.3,1.0,0.99,-0.01,,,,,19.03
786,skcucks5,64fm81ni,14,1,24,9.0,0.0,0.875,-0.27,,,,,2.819999999999993
787,skcucks5,62drd1wd,14,2,24,9.1,0.0,0.99,-0.02,,,,,19.03
788,skcucks5,64fm81ni,14,1,25,8.5,1.0,0.5,-0.69,,,,,2.819999999999993
789,skcucks5,62drd1wd,14,2,25,8.4,1.0,0.99,-0.01,,,,,19.03
790,skcucks5,64fm81ni,14,1,26,9.0,0.0,0.625,-0.94,,,,,2.819999999999993
791,skcucks5,62drd1wd,14,2,26,9.1,0.0,0.99,-0.02,,,,,19.03
792,skcucks5,64fm81ni,14,1,27,8.4,1.0,0.99,-0.01,,,,,2.819999999999993
793,skcucks5,62drd1wd,14,2,27,8.5,1.0,0.5,-0.69,,,,,19.03
794,skcucks5,64fm81ni,14,1,28,8.4,1.0,0.99,-0.01,,,,,2.819999999999993
795,skcucks5,62drd1wd,14,2,28,8.5,1.0,0.5,-0.69,,,,,19.03
796,skcucks5,64fm81ni,14,1,29,8.5,1.0,0.5,-0.69,,,,,2.819999999999993
797,skcucks5,62drd1wd,14,2,29,8.4,1.0,0.99,-0.01,,,,,19.03
798,skcucks5,64fm81ni,14,1,30,9.0,0.0,0.5,-1.39,50/50,1.0,7.0,,2.819999999999993
799,skcucks5,62drd1wd,14,2,30,9.1,0.0,0.99,-0.02,"For 8:50 an bellow I always choose to go to the canteen, for 9:00 and above I choose to go to the office. It seem like the other player did that to. If I got 8:40 and below I would be very certain that the other player goes to the canteen likewise if I arrived at 9:10 or above we would booth go to the office.   If I got 8:50 I would choose to go to the canteen, but there would be a 50% chance that the other player did that to, so I the best payoff would come from being very uncertain likewise for 9:00.",1.0,8.4,,19.03
800,skcucks5,uwksz3ti,15,1,1,8.2,1.0,0.99,-0.01,,,,,12.629999999999988
801,skcucks5,4yr77tx5,15,2,1,8.1,1.0,0.875,-0.13,,,,,15.930000000000001
802,skcucks5,uwksz3ti,15,1,2,9.0,0.0,0.625,-0.94,,,,,12.629999999999988
803,skcucks5,4yr77tx5,15,2,2,9.1,0.0,0.99,-0.02,,,,,15.930000000000001
804,skcucks5,uwksz3ti,15,1,3,8.3,1.0,0.875,-0.13,,,,,12.629999999999988
805,skcucks5,4yr77tx5,15,2,3,8.2,1.0,0.99,-0.01,,,,,15.930000000000001
806,skcucks5,uwksz3ti,15,1,4,8.2,1.0,0.99,-0.01,,,,,12.629999999999988
807,skcucks5,4yr77tx5,15,2,4,8.3,1.0,0.99,-0.01,,,,,15.930000000000001
808,skcucks5,uwksz3ti,15,1,5,9.0,0.0,0.875,-4.16,,,,,12.629999999999988
809,skcucks5,4yr77tx5,15,2,5,8.5,1.0,0.625,-1.96,,,,,15.930000000000001
810,skcucks5,uwksz3ti,15,1,6,8.2,1.0,0.99,-0.01,,,,,12.629999999999988
811,skcucks5,4yr77tx5,15,2,6,8.1,1.0,0.99,-0.01,,,,,15.930000000000001
812,skcucks5,uwksz3ti,15,1,7,8.5,0.0,0.5,-1.39,,,,,12.629999999999988
813,skcucks5,4yr77tx5,15,2,7,9.0,0.0,0.75,-0.58,,,,,15.930000000000001
814,skcucks5,uwksz3ti,15,1,8,8.3,1.0,0.99,-0.01,,,,,12.629999999999988
815,skcucks5,4yr77tx5,15,2,8,8.4,1.0,0.75,-0.29,,,,,15.930000000000001
816,skcucks5,uwksz3ti,15,1,9,8.5,0.0,0.5,-1.39,,,,,12.629999999999988
817,skcucks5,4yr77tx5,15,2,9,9.0,0.0,0.625,-0.94,,,,,15.930000000000001
818,skcucks5,uwksz3ti,15,1,10,8.1,1.0,0.99,-0.01,,,,,12.629999999999988
819,skcucks5,4yr77tx5,15,2,10,8.0,1.0,0.99,-0.01,,,,,15.930000000000001
820,skcucks5,uwksz3ti,15,1,11,8.5,0.0,0.625,-1.96,,,,,12.629999999999988
821,skcucks5,4yr77tx5,15,2,11,8.4,1.0,0.5,-1.39,,,,,15.930000000000001
822,skcucks5,uwksz3ti,15,1,12,8.5,0.0,0.625,-0.94,,,,,12.629999999999988
823,skcucks5,4yr77tx5,15,2,12,9.0,0.0,0.625,-0.94,,,,,15.930000000000001
824,skcucks5,uwksz3ti,15,1,13,8.1,1.0,0.99,-0.01,,,,,12.629999999999988
825,skcucks5,4yr77tx5,15,2,13,8.2,1.0,0.99,-0.01,,,,,15.930000000000001
826,skcucks5,uwksz3ti,15,1,14,8.1,1.0,0.99,-0.01,,,,,12.629999999999988
827,skcucks5,4yr77tx5,15,2,14,8.2,1.0,0.99,-0.01,,,,,15.930000000000001
828,skcucks5,uwksz3ti,15,1,15,8.3,1.0,0.99,-0.01,,,,,12.629999999999988
829,skcucks5,4yr77tx5,15,2,15,8.4,1.0,0.625,-0.47,,,,,15.930000000000001
830,skcucks5,uwksz3ti,15,1,16,8.1,1.0,0.99,-0.01,,,,,12.629999999999988
831,skcucks5,4yr77tx5,15,2,16,8.0,1.0,0.99,-0.01,,,,,15.930000000000001
832,skcucks5,uwksz3ti,15,1,17,8.3,1.0,0.99,-0.01,,,,,12.629999999999988
833,skcucks5,4yr77tx5,15,2,17,8.4,1.0,0.5,-0.69,,,,,15.930000000000001
834,skcucks5,uwksz3ti,15,1,18,9.0,0.0,0.75,-0.58,,,,,12.629999999999988
835,skcucks5,4yr77tx5,15,2,18,8.5,0.0,0.625,-0.94,,,,,15.930000000000001
836,skcucks5,uwksz3ti,15,1,19,9.0,0.0,0.99,-0.02,,,,,12.629999999999988
837,skcucks5,4yr77tx5,15,2,19,9.1,0.0,0.99,-0.02,,,,,15.930000000000001
838,skcucks5,uwksz3ti,15,1,20,8.1,1.0,0.99,-0.01,,,,,12.629999999999988
839,skcucks5,4yr77tx5,15,2,20,8.2,1.0,0.99,-0.01,,,,,15.930000000000001
840,skcucks5,uwksz3ti,15,1,21,8.5,0.0,0.75,-2.77,,,,,12.629999999999988
841,skcucks5,4yr77tx5,15,2,21,8.4,1.0,0.625,-1.96,,,,,15.930000000000001
842,skcucks5,uwksz3ti,15,1,22,9.0,0.0,0.99,-0.02,,,,,12.629999999999988
843,skcucks5,4yr77tx5,15,2,22,8.5,0.0,0.625,-0.94,,,,,15.930000000000001
844,skcucks5,uwksz3ti,15,1,23,8.5,0.0,0.625,-1.96,,,,,12.629999999999988
845,skcucks5,4yr77tx5,15,2,23,8.4,1.0,0.625,-1.96,,,,,15.930000000000001
846,skcucks5,uwksz3ti,15,1,24,8.5,0.0,0.625,-0.94,,,,,12.629999999999988
847,skcucks5,4yr77tx5,15,2,24,9.0,0.0,0.75,-0.58,,,,,15.930000000000001
848,skcucks5,uwksz3ti,15,1,25,8.1,1.0,0.99,-0.01,,,,,12.629999999999988
849,skcucks5,4yr77tx5,15,2,25,8.2,1.0,0.99,-0.01,,,,,15.930000000000001
850,skcucks5,uwksz3ti,15,1,26,8.1,1.0,0.99,-0.01,,,,,12.629999999999988
851,skcucks5,4yr77tx5,15,2,26,8.2,1.0,0.99,-0.01,,,,,15.930000000000001
852,skcucks5,uwksz3ti,15,1,27,8.2,1.0,0.99,-0.01,,,,,12.629999999999988
853,skcucks5,4yr77tx5,15,2,27,8.3,1.0,0.875,-0.13,,,,,15.930000000000001
854,skcucks5,uwksz3ti,15,1,28,8.1,1.0,0.99,-0.01,,,,,12.629999999999988
855,skcucks5,4yr77tx5,15,2,28,8.2,1.0,0.99,-0.01,,,,,15.930000000000001
856,skcucks5,uwksz3ti,15,1,29,8.1,1.0,0.99,-0.01,,,,,12.629999999999988
857,skcucks5,4yr77tx5,15,2,29,8.0,1.0,0.99,-0.01,,,,,15.930000000000001
858,skcucks5,uwksz3ti,15,1,30,8.3,1.0,0.99,-0.01,"I decided to go to the office if I came at 8.50 or later, otherwise to the canteen. I chose to (somewhat) uncertain when I arrived at either 8.40 or 8.50, otherwise I was very certain.",1.0,8.3,,12.629999999999988
859,skcucks5,4yr77tx5,15,2,30,8.2,1.0,0.99,-0.01,logic,1.0,8.4,,15.930000000000001
860,skcucks5,0l0vhs3w,16,1,1,8.3,1.0,0.5,-1.39,,,,,0.0
861,skcucks5,w0v03hi4,16,2,1,8.2,0.0,0.625,-1.96,,,,,2.229999999999986
862,skcucks5,0l0vhs3w,16,1,2,9.0,1.0,0.5,-1.39,,,,,0.0
863,skcucks5,w0v03hi4,16,2,2,8.5,1.0,0.99,-9.21,,,,,2.229999999999986
864,skcucks5,0l0vhs3w,16,1,3,8.4,1.0,0.5,-0.69,,,,,0.0
865,skcucks5,w0v03hi4,16,2,3,8.3,1.0,0.875,-0.13,,,,,2.229999999999986
866,skcucks5,0l0vhs3w,16,1,4,9.0,1.0,0.5,-1.39,,,,,0.0
867,skcucks5,w0v03hi4,16,2,4,9.1,0.0,0.99,-9.21,,,,,2.229999999999986
868,skcucks5,0l0vhs3w,16,1,5,8.4,1.0,0.99,-0.01,,,,,0.0
869,skcucks5,w0v03hi4,16,2,5,8.5,1.0,0.875,-0.13,,,,,2.229999999999986
870,skcucks5,0l0vhs3w,16,1,6,8.2,1.0,0.99,-0.01,,,,,0.0
871,skcucks5,w0v03hi4,16,2,6,8.1,1.0,0.875,-0.13,,,,,2.229999999999986
872,skcucks5,0l0vhs3w,16,1,7,8.2,1.0,0.99,-0.01,,,,,0.0
873,skcucks5,w0v03hi4,16,2,7,8.3,1.0,0.99,-0.01,,,,,2.229999999999986
874,skcucks5,0l0vhs3w,16,1,8,8.2,1.0,0.99,-0.01,,,,,0.0
875,skcucks5,w0v03hi4,16,2,8,8.1,1.0,0.99,-0.01,,,,,2.229999999999986
876,skcucks5,0l0vhs3w,16,1,9,8.1,1.0,0.99,-0.01,,,,,0.0
877,skcucks5,w0v03hi4,16,2,9,8.0,1.0,0.99,-0.01,,,,,2.229999999999986
878,skcucks5,0l0vhs3w,16,1,10,8.1,1.0,0.99,-0.01,,,,,0.0
879,skcucks5,w0v03hi4,16,2,10,8.2,1.0,0.99,-0.01,,,,,2.229999999999986
880,skcucks5,0l0vhs3w,16,1,11,8.3,1.0,0.99,-0.01,,,,,0.0
881,skcucks5,w0v03hi4,16,2,11,8.2,1.0,0.99,-0.01,,,,,2.229999999999986
882,skcucks5,0l0vhs3w,16,1,12,8.5,1.0,0.99,-9.21,,,,,0.0
883,skcucks5,w0v03hi4,16,2,12,9.0,0.0,0.5,-1.39,,,,,2.229999999999986
884,skcucks5,0l0vhs3w,16,1,13,8.3,1.0,0.99,-0.01,,,,,0.0
885,skcucks5,w0v03hi4,16,2,13,8.4,1.0,0.99,-0.01,,,,,2.229999999999986
886,skcucks5,0l0vhs3w,16,1,14,8.5,1.0,0.99,-9.21,,,,,0.0
887,skcucks5,w0v03hi4,16,2,14,9.0,0.0,0.5,-1.39,,,,,2.229999999999986
888,skcucks5,0l0vhs3w,16,1,15,9.0,1.0,0.99,-9.21,"I always went to the Canteen and was very curtent that my boddy would as well....     But I think he/she got really bored with the loading times, and forcefully made us loose as quick as possible after 10 or so good hits.",1.0,7.0,2.0,0.0
889,skcucks5,w0v03hi4,16,2,15,8.5,1.0,0.875,-4.16,"A bad one, considering the result :D  At the begining it was a bit hard to guess the actions  my colleague will make.  After several rounds, I noticed that in most of the cases my colleague goes to the cantine, therefore I chose that I always go to the cantine if I arrive to work at before 9 o'clock - and in most cases I was very certain we would do the same.",1.0,8.4,1.0,2.229999999999986
890,skcucks5,fkb63rpz,17,1,1,8.5,0.0,0.625,-0.94,,,,,3.9499999999999993
891,skcucks5,zyqoeys0,17,2,1,9.0,0.0,0.99,-0.02,,,,,6.38999999999999
892,skcucks5,fkb63rpz,17,1,2,8.5,0.0,0.75,-0.58,,,,,3.9499999999999993
893,skcucks5,zyqoeys0,17,2,2,9.0,0.0,0.99,-0.02,,,,,6.38999999999999
894,skcucks5,fkb63rpz,17,1,3,8.5,0.0,0.875,-0.27,,,,,3.9499999999999993
895,skcucks5,zyqoeys0,17,2,3,9.0,0.0,0.99,-0.02,,,,,6.38999999999999
896,skcucks5,fkb63rpz,17,1,4,8.5,0.0,0.875,-0.27,,,,,3.9499999999999993
897,skcucks5,zyqoeys0,17,2,4,9.0,0.0,0.99,-0.02,,,,,6.38999999999999
898,skcucks5,fkb63rpz,17,1,5,8.1,1.0,0.99,-0.01,,,,,3.9499999999999993
899,skcucks5,zyqoeys0,17,2,5,8.0,1.0,0.99,-0.01,,,,,6.38999999999999
900,skcucks5,fkb63rpz,17,1,6,8.5,0.0,0.99,-9.21,,,,,3.9499999999999993
901,skcucks5,zyqoeys0,17,2,6,8.4,1.0,0.99,-9.21,,,,,6.38999999999999
902,skcucks5,fkb63rpz,17,1,7,8.2,1.0,0.99,-0.01,,,,,3.9499999999999993
903,skcucks5,zyqoeys0,17,2,7,8.3,1.0,0.99,-0.01,,,,,6.38999999999999
904,skcucks5,fkb63rpz,17,1,8,8.1,1.0,0.99,-0.01,,,,,3.9499999999999993
905,skcucks5,zyqoeys0,17,2,8,8.0,1.0,0.99,-0.01,,,,,6.38999999999999
906,skcucks5,fkb63rpz,17,1,9,9.0,0.0,0.875,-0.27,,,,,3.9499999999999993
907,skcucks5,zyqoeys0,17,2,9,8.5,0.0,0.5,-1.39,,,,,6.38999999999999
908,skcucks5,fkb63rpz,17,1,10,8.1,1.0,0.99,-0.01,,,,,3.9499999999999993
909,skcucks5,zyqoeys0,17,2,10,8.2,1.0,0.99,-0.01,,,,,6.38999999999999
910,skcucks5,fkb63rpz,17,1,11,8.2,1.0,0.99,-0.01,,,,,3.9499999999999993
911,skcucks5,zyqoeys0,17,2,11,8.1,1.0,0.99,-0.01,,,,,6.38999999999999
912,skcucks5,fkb63rpz,17,1,12,8.4,0.0,0.5,-1.39,,,,,3.9499999999999993
913,skcucks5,zyqoeys0,17,2,12,8.5,0.0,0.5,-1.39,,,,,6.38999999999999
914,skcucks5,fkb63rpz,17,1,13,8.4,0.0,0.625,-0.94,,,,,3.9499999999999993
915,skcucks5,zyqoeys0,17,2,13,8.5,0.0,0.5,-1.39,,,,,6.38999999999999
916,skcucks5,fkb63rpz,17,1,14,8.2,1.0,0.99,-0.01,,,,,3.9499999999999993
917,skcucks5,zyqoeys0,17,2,14,8.1,1.0,0.99,-0.01,,,,,6.38999999999999
918,skcucks5,fkb63rpz,17,1,15,8.4,0.0,0.625,-0.94,,,,,3.9499999999999993
919,skcucks5,zyqoeys0,17,2,15,8.5,0.0,0.99,-0.02,,,,,6.38999999999999
920,skcucks5,fkb63rpz,17,1,16,8.1,1.0,0.99,-0.01,,,,,3.9499999999999993
921,skcucks5,zyqoeys0,17,2,16,8.2,1.0,0.99,-0.01,,,,,6.38999999999999
922,skcucks5,fkb63rpz,17,1,17,9.0,0.0,0.99,-0.02,,,,,3.9499999999999993
923,skcucks5,zyqoeys0,17,2,17,8.5,0.0,0.99,-0.02,,,,,6.38999999999999
924,skcucks5,fkb63rpz,17,1,18,9.0,0.0,0.99,-0.02,,,,,3.9499999999999993
925,skcucks5,zyqoeys0,17,2,18,8.5,0.0,0.99,-0.02,,,,,6.38999999999999
926,skcucks5,fkb63rpz,17,1,19,8.5,0.0,0.875,-0.27,,,,,3.9499999999999993
927,skcucks5,zyqoeys0,17,2,19,9.0,0.0,0.99,-0.02,,,,,6.38999999999999
928,skcucks5,fkb63rpz,17,1,20,8.3,1.0,0.625,-0.47,,,,,3.9499999999999993
929,skcucks5,zyqoeys0,17,2,20,8.2,1.0,0.99,-0.01,,,,,6.38999999999999
930,skcucks5,fkb63rpz,17,1,21,9.0,0.0,0.99,-0.02,,,,,3.9499999999999993
931,skcucks5,zyqoeys0,17,2,21,8.5,0.0,0.99,-0.02,,,,,6.38999999999999
932,skcucks5,fkb63rpz,17,1,22,8.1,1.0,0.99,-0.01,,,,,3.9499999999999993
933,skcucks5,zyqoeys0,17,2,22,8.2,1.0,0.99,-0.01,,,,,6.38999999999999
934,skcucks5,fkb63rpz,17,1,23,8.3,1.0,0.875,-0.13,,,,,3.9499999999999993
935,skcucks5,zyqoeys0,17,2,23,8.4,1.0,0.5,-0.69,,,,,6.38999999999999
936,skcucks5,fkb63rpz,17,1,24,9.0,0.0,0.99,-9.21,,,,,3.9499999999999993
937,skcucks5,zyqoeys0,17,2,24,8.5,1.0,0.99,-9.21,,,,,6.38999999999999
938,skcucks5,fkb63rpz,17,1,25,8.3,1.0,0.75,-0.29,,,,,3.9499999999999993
939,skcucks5,zyqoeys0,17,2,25,8.4,1.0,0.99,-0.01,,,,,6.38999999999999
940,skcucks5,fkb63rpz,17,1,26,8.1,1.0,0.99,-0.01,,,,,3.9499999999999993
941,skcucks5,zyqoeys0,17,2,26,8.2,1.0,0.99,-0.01,,,,,6.38999999999999
942,skcucks5,fkb63rpz,17,1,27,8.3,1.0,0.75,-0.29,,,,,3.9499999999999993
